cell_type,f1,precision,recall,support
AT2 proliferating,0.9735449735449735,0.968421052631579,0.9787234042553191,188.0
Adventitial fibroblasts,0.8811881188118812,0.89,0.8725490196078431,408.0
Alveolar fibroblasts,0.8885245901639345,0.8798701298701299,0.8973509933774835,302.0
Alveolar macrophages,0.8687469044081229,0.8735059760956175,0.864039408866995,1015.0
B cells,0.9815789473684211,0.9867724867724867,0.9764397905759162,382.0
Basal resting,0.8319882611885546,0.8375184638109305,0.826530612244898,686.0
CD4 T cells,0.8746177370030581,0.89375,0.8562874251497006,835.0
CD8 T cells,0.8394805194805195,0.8304213771839671,0.8487394957983193,952.0
Classical monocytes,0.8496669838249287,0.8553639846743295,0.8440453686200378,1058.0
Club,0.7318361955085865,0.7204161248374512,0.7436241610738255,745.0
DC2,0.8690228690228691,0.872651356993737,0.865424430641822,966.0
Deuterosomal,0.9423558897243107,0.9215686274509803,0.9641025641025641,195.0
EC aerocyte capillary,0.9353049907578558,0.92,0.9511278195488722,266.0
EC general capillary,0.847926267281106,0.8679245283018868,0.8288288288288288,444.0
EC venous pulmonary,0.8687982359426681,0.8716814159292036,0.865934065934066,455.0
EC venous systemic,0.8731144631765749,0.8631578947368421,0.8833034111310593,557.0
Goblet,0.7824238128986535,0.8023255813953488,0.7634854771784232,723.0
Hillock-like,0.8217054263565892,0.7957957957957958,0.8493589743589743,312.0
Interstitial macrophages,0.7609090909090909,0.7567811934900542,0.7650822669104205,1094.0
Ionocyte,0.986046511627907,0.9906542056074766,0.9814814814814815,108.0
Multiciliated,0.9773391812865497,0.9809244314013206,0.9737800436999272,1373.0
NK cells,0.9031746031746032,0.8890625,0.917741935483871,620.0
Non-classical monocytes,0.8312586445366529,0.8188010899182562,0.8441011235955056,712.0
Peribronchial fibroblasts,0.84688995215311,0.8509615384615384,0.8428571428571429,210.0
Pericytes,0.9852941176470589,1.0,0.9710144927536232,138.0
Plasma cells,0.9795221843003413,0.9896551724137931,0.9695945945945946,296.0
SMG duct,0.9106029106029107,0.876,0.948051948051948,231.0
SMG mucous,0.9740932642487047,0.9791666666666666,0.9690721649484536,97.0
SMG serous,0.9416342412451362,0.968,0.9166666666666666,132.0
Suprabasal,0.7440361057382334,0.7513020833333334,0.7369093231162197,783.0
Transitional Club-AT2,0.9006750241080038,0.8878326996197718,0.913894324853229,511.0
