cell_type,f1,precision,recall,support
AT2 proliferating,0.9649595687331537,0.9781420765027322,0.9521276595744681,188.0
Adventitial fibroblasts,0.8780487804878049,0.8737864077669902,0.8823529411764706,408.0
Alveolar fibroblasts,0.8836424957841484,0.9003436426116839,0.8675496688741722,302.0
Alveolar macrophages,0.8623402163225172,0.8606476938174681,0.864039408866995,1015.0
B cells,0.9751633986928104,0.9738903394255874,0.9764397905759162,382.0
Basal resting,0.8389458272327965,0.8426470588235294,0.8352769679300291,686.0
CD4 T cells,0.8652482269503546,0.8541423570595099,0.8766467065868263,835.0
CD8 T cells,0.8144220572640509,0.8222698072805139,0.8067226890756303,952.0
Classical monocytes,0.8639165481270744,0.8667935299714558,0.8610586011342155,1058.0
Club,0.725201072386059,0.7242302543507363,0.7261744966442953,745.0
DC2,0.8711721224920802,0.8890086206896551,0.8540372670807453,966.0
Deuterosomal,0.9465648854961832,0.9393939393939394,0.9538461538461539,195.0
EC aerocyte capillary,0.9394495412844037,0.9175627240143369,0.9624060150375939,266.0
EC general capillary,0.872093023255814,0.9014423076923077,0.8445945945945946,444.0
EC venous pulmonary,0.8628318584070797,0.8685968819599109,0.8571428571428571,455.0
EC venous systemic,0.8687224669603524,0.8529411764705882,0.8850987432675045,557.0
Goblet,0.7744154057771664,0.7701778385772914,0.7786998616874136,723.0
Hillock-like,0.807570977917981,0.7950310559006211,0.8205128205128205,312.0
Interstitial macrophages,0.7691614066726781,0.7588967971530249,0.779707495429616,1094.0
Ionocyte,1.0,1.0,1.0,108.0
Multiciliated,0.9747899159663865,0.9780058651026393,0.9715950473415877,1373.0
NK cells,0.9015873015873016,0.8875,0.9161290322580645,620.0
Non-classical monocytes,0.8394886363636364,0.8491379310344828,0.8300561797752809,712.0
Peribronchial fibroblasts,0.8456057007125891,0.8436018957345972,0.8476190476190476,210.0
Pericytes,0.9629629629629629,0.9848484848484849,0.9420289855072463,138.0
Plasma cells,0.9796610169491525,0.9829931972789115,0.9763513513513513,296.0
SMG duct,0.8869936034115139,0.8739495798319328,0.9004329004329005,231.0
SMG mucous,0.9637305699481865,0.96875,0.9587628865979382,97.0
SMG serous,0.9420849420849421,0.9606299212598425,0.9242424242424242,132.0
Suprabasal,0.7468030690537084,0.7477592829705506,0.7458492975734355,783.0
Transitional Club-AT2,0.8957528957528957,0.8838095238095238,0.9080234833659491,511.0
